X,btc_usd,atrct,trvou,hrate,ntrep,mwtrv,vix,sp500,gold,silver,bearish,yuan_usd,gbp_usd,rub_usd,United_States,China,Nigeria,South.Africa,Venezuela,Colombia,Bolivia,Corona,Elon
2020-07-03,9087.303711,9.85,107207537.5,127895946.7,326595,64555.2987,27.68,3130.01,1784,18.243999,0.4589,0.141533,1.24664,0.014167,6,10,54,13,27,5,12,201375,0
2020-07-04,9132.488281,6.633333333,57803290.99,123188120.5,284844,31212.67991,27.68,3130.01,1784,18.243999,0.4589,0.141533,1.24664,0.014167,6,10,54,13,27,5,12,193821,0
2020-07-05,9073.942383,5.033333333,38839661.83,127895946.7,270576,29829.28236,27.68,3130.01,1784,18.243999,0.4589,0.141533,1.24664,0.014167,6,16,49,14,25,4,9,183982,0
2020-07-06,9375.474609,8.133333333,50720848.73,120834207.4,334463,51305.43574,27.94,3179.72,1788.5,18.504,0.4589,0.141535,1.247552,0.014019,6,16,49,14,25,4,9,163996,0
2020-07-07,9252.277344,8.825,113743420,126326671.3,341699,68664.01772,29.43,3145.32,1804.199951,18.628,0.4589,0.142505,1.249547,0.01393,6,16,49,14,25,4,9,211369,0
2020-07-08,9428.333008,9.858333333,95242533.96,118480294.2,342898,53552.03872,28.08,3169.94,1815.5,19.080999,0.4589,0.142594,1.25428,0.014004,6,16,49,14,25,4,9,214159,0
2020-07-09,9277.967773,8.775,121129125.4,128680584.5,358255,67952.22326,29.26,3152.05,1799.199951,18.882,0.4267,0.142786,1.261352,0.014044,6,16,49,14,25,4,9,226840,0
2020-07-10,9278.807617,8,98869845.96,126326671.3,341593,60305.96383,27.29,3185.04,1798.199951,18.983,0.4267,0.142998,1.260509,0.014135,6,16,49,14,25,4,9,232676,0
2020-07-11,9240.34668,8.625,79818144.58,122403482.8,303255,34637.12774,27.29,3185.04,1798.199951,18.983,0.4267,0.142998,1.260509,0.014135,6,16,49,14,25,4,9,216466,0
2020-07-12,9276.5,7.133333333,30014745.73,119264931.9,279186,25298.57893,27.29,3185.04,1798.199951,18.983,0.4267,0.142998,1.260509,0.014135,7,7,53,13,25,5,14,192260,0
2020-07-13,9243.614258,8.266666667,42610639.38,121086665.7,306196,53550.17206,32.19,3155.22,1811,19.709,0.4267,0.143021,1.262751,0.014145,7,7,53,13,25,5,14,191478,0
2020-07-14,9243.213867,11.975,78223034.34,124167138.5,355550,63709.58858,29.52,3197.52,1810.599976,19.451,0.4267,0.142931,1.255178,0.01413,7,7,53,13,25,5,14,222203,0
2020-07-15,9192.836914,9.858333333,88249714.54,118993507.8,311979,63699.37565,27.76,3226.56,1811.400024,19.684999,0.4267,0.142943,1.256929,0.014093,7,7,53,13,25,5,14,231438,0
2020-07-16,9132.227539,12.06666667,83393685.66,117268964.2,341615,65122.83961,28,3215.57,1798.699951,19.497,0.4537,0.143107,1.2591,0.014084,7,7,53,13,25,5,14,251358,0
2020-07-17,9151.392578,11.86666667,88531436.7,101748071.9,290436,71672.80214,25.68,3224.73,1808.300049,19.684999,0.4537,0.143098,1.25595,0.013977,7,7,53,13,25,5,14,242717,0
2020-07-18,9159.040039,19.9,71682525.59,112095333.4,307556,82538.95017,25.68,3224.73,1808.300049,19.684999,0.4537,0.143098,1.25595,0.013977,7,7,53,13,25,5,14,236179,0
2020-07-19,9185.817383,10.21666667,29934693.31,112957605.2,273618,27231.75844,25.68,3224.73,1808.300049,19.684999,0.4537,0.143098,1.25595,0.013977,6,8,52,14,20,5,6,213414,0
2020-07-20,9164.231445,8.683333333,32799397.98,121580323.2,305730,47992.87824,24.46,3251.84,1815.900024,20.124001,0.4537,0.143037,1.257118,0.013923,6,8,52,14,20,5,6,207133,0
2020-07-21,9374.887695,11.2,59994848.86,107783974.4,308464,67220.13759,24.84,3257.3,1842.400024,21.497,0.4537,0.143219,1.266175,0.013988,6,8,52,14,20,5,6,233622,0
2020-07-22,9525.363281,11.81666667,114760459.1,124167138.5,360358,82868.46898,24.32,3276.02,1864.099976,23.083,0.4537,0.143273,1.273075,0.014145,6,8,52,14,20,5,6,279883,0
2020-07-23,9581.072266,10.03333333,103269918.1,117268964.2,332067,74326.87494,26.08,3235.66,1889.099976,22.945,0.4683,0.142884,1.272993,0.014059,6,8,52,14,20,5,6,282859,0
2020-07-24,9536.892578,9.666666667,168395155,138825759.1,365161,62456.11467,25.84,3215.63,1897.300049,22.808001,0.4683,0.142794,1.273075,0.014024,6,8,52,14,20,5,6,281070,0
2020-07-25,9677.113281,9.241666667,128787740.3,122442595,289949,35403.639,25.84,3215.63,1897.300049,22.808001,0.4683,0.142794,1.273075,0.014024,6,8,52,14,20,5,6,254092,0
2020-07-26,9905.166992,8.9125,83145125.8,136238943.7,294488,27032.2345,25.84,3215.63,1897.300049,22.808001,0.4683,0.142794,1.273075,0.014024,10,16,74,20,36,8,14,213077,0
2020-07-27,10990.87305,8.15,169823595.6,128205972.9,321871,86658.46457,24.74,3239.41,1931,24.476,0.4683,0.142529,1.279591,0.013945,10,16,74,20,36,8,14,226462,0
2020-07-28,10912.82324,11.31666667,569642411.6,121437040.4,350124,62959.51462,25.44,3218.44,1944.699951,24.266001,0.4683,0.142996,1.288975,0.013978,10,16,74,20,36,8,14,252740,0
2020-07-29,11100.46777,10.975,352662968.6,123949530.9,342341,62501.39533,24.1,3258.44,1953.5,24.292999,0.4683,0.142863,1.292374,0.013798,10,16,74,20,36,8,14,291748,0
2020-07-30,11111.21387,14.70833333,253835681.1,113062072.1,323225,49307.59692,24.76,3246.22,1942.300049,23.34,0.4847,0.142851,1.298246,0.013798,10,16,74,20,36,8,14,280109,0
2020-07-31,11323.4668,12.73333333,201165672.4,128137015,353027,70536.60939,24.46,3271.12,1962.800049,24.188999,0.4847,0.142708,1.311785,0.013639,10,16,74,20,36,8,14,290737,0
2020-08-01,11759.59277,15.48333333,222815243.1,114737065.8,292926,41287.62458,24.46,3271.12,1962.800049,24.188999,0.4847,0.142708,1.311785,0.013639,10,16,74,20,36,8,14,248355,0
2020-08-02,11053.61426,9.5,240815459,118087053.1,283820,31533.17257,24.46,3271.12,1962.800049,24.188999,0.4847,0.142708,1.311785,0.013639,9,15,72,19,35,6,8,231015,0
2020-08-03,11246.34863,7.433333333,289592847.8,135674486.5,329505,51979.36963,24.28,3294.61,1966,24.389999,0.4847,0.143386,1.31017,0.013449,9,15,72,19,35,6,8,206447,0
2020-08-04,11205.89258,9.491666667,159671026.5,121437040.4,325055,49807.87659,23.76,3306.51,2001.199951,26.011999,0.4847,0.143279,1.307873,0.013692,9,15,72,19,35,6,8,257915,0
2020-08-05,11747.02246,9.9,122455803.8,108037091.1,287684,52818.93782,22.99,3327.77,2031.099976,26.877001,0.4847,0.143416,1.308609,0.013626,9,15,72,19,35,6,8,276584,0
2020-08-06,11779.77344,12.03333333,182136390.2,130649505.5,352118,47450.5265,22.65,3349.16,2051.5,28.386999,0.476,0.144204,1.31268,0.013734,9,15,72,19,35,6,8,285194,0
2020-08-07,11601.47266,10.66666667,203809369.9,127299518.2,322363,54275.55371,22.21,3351.28,2010.099976,27.533001,0.476,0.143835,1.313802,0.013668,9,15,72,19,35,6,8,282245,0
2020-08-08,11754.0459,9.591666667,215793133.7,118924549.9,279702,31386.21141,22.21,3351.28,2010.099976,27.533001,0.476,0.143835,1.313802,0.013668,9,15,72,19,35,6,8,258533,0
2020-08-09,11675.73926,7.125,86008564.67,130649505.5,264386,23420.53243,22.21,3351.28,2010.099976,27.533001,0.476,0.143835,1.313802,0.013668,8,11,66,18,31,6,6,224698,0
2020-08-10,11878.11133,12.20833333,59683346.89,114901504.5,303783,47760.05556,22.13,3360.47,2024.400024,29.249001,0.476,0.143534,1.305227,0.013566,8,11,66,18,31,6,6,226011,0
2020-08-11,11410.52539,11.725,218397180.7,129741892.8,345467,102905.8436,24.03,3333.69,1932.599976,26.037001,0.476,0.143662,1.307719,0.013601,8,11,66,18,31,6,6,257572,0
2020-08-12,11584.93457,10.16666667,249861736.8,132269332.3,341750,52286.6063,22.28,3380.35,1934.900024,25.955,0.476,0.143982,1.305074,0.013686,8,11,66,18,31,6,6,276638,0
2020-08-13,11784.1377,10.48333333,141688775.6,123844534.1,320583,49433.73328,22.13,3373.43,1956.699951,27.694,0.4212,0.144171,1.304802,0.013554,8,11,66,18,31,6,6,289218,0
2020-08-14,11768.87109,10.9,161732026.4,140694130.5,360801,50856.03019,22.05,3372.85,1937,26.065001,0.4212,0.144018,1.307053,0.013715,8,11,66,18,31,6,6,303744,0
2020-08-15,11865.69824,10.62083333,131449767,131426852.5,309822,36811.06375,22.05,3372.85,1937,26.065001,0.4212,0.144018,1.307053,0.013715,8,11,66,18,31,6,6,247738,0
2020-08-16,11892.80371,9.45,101333020.3,128056933.2,281605,26442.28826,22.05,3372.85,1937,26.065001,0.4212,0.144018,1.307053,0.013715,8,15,59,19,33,6,13,214490,0
2020-08-17,12254.40234,13.13333333,63773670.15,105309978,289154,60576.07734,21.35,3381.99,1985,27.643,0.4212,0.143897,1.3107,0.013707,8,15,59,19,33,6,13,207708,0
2020-08-18,11991.2334,20,253521339.7,117947175.3,341325,47043.52217,21.51,3389.78,1999.400024,28.049,0.4212,0.144263,1.310788,0.013581,8,15,59,19,33,6,13,258255,0
2020-08-19,11758.2832,16.3,217771115.2,116262215.7,330014,48055.30111,22.54,3374.85,1958.699951,27.315001,0.4212,0.144492,1.325399,0.01369,8,15,59,19,33,6,13,279551,0
2020-08-20,11878.37207,12.275,208815095.8,123002054.3,329738,55129.81884,22.72,3385.51,1933.800049,27.122,0.424,0.144525,1.31108,0.013651,8,15,59,19,33,6,13,272555,0
2020-08-21,11592.48926,11.725,96746302.16,130584372.7,310171,74079.3732,22.54,3397.16,1934.599976,26.707001,0.424,0.144617,1.322034,0.013538,8,15,59,19,33,6,13,261219,0
2020-08-22,11681.8252,12.10833333,153928937,114577256,308132,52939.32351,22.54,3397.16,1934.599976,26.707001,0.424,0.144617,1.322034,0.013538,8,15,59,19,33,6,13,264270,0
2020-08-23,11664.84766,9.733333333,85029155.46,132269332.3,285434,31499.91372,22.54,3397.16,1934.599976,26.707001,0.424,0.144617,1.322034,0.013538,6,7,61,17,30,5,8,206164,0
2020-08-24,11774.5957,11.53333333,39027595.4,128441437.2,325028,63612.19458,22.37,3431.28,1927.699951,26.587999,0.424,0.14454,1.309415,0.013382,6,7,61,17,30,5,8,225228,0
2020-08-25,11366.13477,13.67916667,75749356.94,111720008.7,300429,41994.63123,22.03,3443.62,1911.800049,26.254,0.424,0.144532,1.307138,0.013405,6,7,61,17,30,5,8,243995,0
2020-08-26,11488.36328,13.68333333,168869325.9,123939384.6,320047,47859.37581,23.27,3478.73,1940.699951,27.43,0.424,0.144678,1.315218,0.013279,6,7,61,17,30,5,8,283799,0
2020-08-27,11323.39746,19.79166667,104337127.4,112592821.3,324513,47627.77122,24.47,3484.55,1921.599976,27.01,0.3962,0.145245,1.321982,0.01323,6,7,61,17,30,5,8,283908,0
2020-08-28,11542.5,12.09166667,152064701.9,142268448.6,349009,49861.97087,22.96,3508.01,1964.599976,27.610001,0.3962,0.145155,1.319958,0.013336,6,7,61,17,30,5,8,283611,0
2020-08-29,11506.86523,11.24166667,125753228.7,127430634.9,289608,27390.40828,22.96,3508.01,1964.599976,27.610001,0.3962,0.145155,1.319958,0.013336,6,7,61,17,30,5,8,263816,0
2020-08-30,11711.50586,13.71666667,48056174.59,110847196.1,265680,24437.30604,22.96,3508.01,1964.599976,27.610001,0.3962,0.145155,1.319958,0.013336,7,7,61,17,40,5,10,220988,0
2020-08-31,11680.82031,10.20416667,54121905.84,130921885.2,298800,46679.41775,26.41,3500.31,1967.599976,28.437,0.3962,0.145679,1.335648,0.01349,7,7,61,17,40,5,10,262865,0
2020-09-01,11970.47852,13.88333333,102290923.4,134413135.5,371691,55523.77317,26.12,3526.65,1968.199951,28.486,0.3962,0.146034,1.336452,0.013548,7,7,61,17,40,5,10,264907,0
2020-09-02,11414.03418,14.75833333,176627448.5,125685009.8,312045,54558.63529,26.57,3580.84,1934.400024,27.249001,0.3962,0.146466,1.339944,0.013594,7,7,61,17,40,5,10,283508,0
2020-09-03,10245.29688,13.98333333,265432700.7,112592821.3,305389,60776.02838,33.6,3455.06,1927.599976,26.735001,0.4177,0.146257,1.335131,0.013252,7,7,61,17,40,5,10,281460,0
2020-09-04,10511.81348,14.975,361418115.4,117829696.7,292923,59231.88552,30.75,3426.96,1923.900024,26.576,0.4177,0.146075,1.326225,0.013281,7,7,61,17,40,5,10,314005,0
2020-09-05,10169.56738,17.36666667,310980390.2,123066572.1,321132,40766.32463,30.75,3426.96,1923.900024,26.576,0.4177,0.146075,1.326225,0.013281,7,7,61,17,40,5,10,270061,0
2020-09-06,10280.35156,11.225,222072428.2,130921885.2,258797,29364.26989,30.75,3426.96,1923.900024,26.576,0.4177,0.146075,1.326225,0.013281,6,13,58,15,33,4,5,230514,0
2020-09-07,10369.56348,11.2,89153592.59,151762133.8,323182,55177.20514,30.75,3426.96,1923.900024,26.576,0.4177,0.146167,1.324574,0.013277,6,13,58,15,33,4,5,217928,0
2020-09-08,10131.5166,12.78333333,153205856.5,133652505.3,328306,47233.25216,31.46,3331.84,1933,26.864,0.4177,0.146424,1.316222,0.013207,6,13,58,15,33,4,5,242032,0
2020-09-09,10242.34766,12.65,194156867.1,128478860,310690,77275.26425,28.81,3398.96,1944.699951,26.955,0.4177,0.14609,1.296849,0.013117,6,13,58,15,33,4,5,284814,0
2020-09-10,10363.13867,14.70833333,113383268.7,136239328,341825,49051.09177,29.71,3339.19,1954.199951,27.163,0.4845,0.146374,1.299917,0.013276,6,13,58,15,33,4,5,299859,0
2020-09-11,10400.91504,13.5625,147055601.3,118993843.5,304149,50196.69011,26.87,3340.97,1937.800049,26.739,0.4845,0.146342,1.28083,0.013308,6,13,58,15,33,4,5,321361,0
2020-09-12,10442.1709,10.6,101653161.4,146586618.7,296767,32409.68031,26.87,3340.97,1937.800049,26.739,0.4845,0.146342,1.28083,0.013308,6,13,58,15,33,4,5,286617,0
2020-09-13,10323.75586,9.866666667,57857607.94,139688424.9,251774,22981.55156,26.87,3340.97,1937.800049,26.739,0.4845,0.146342,1.28083,0.013308,5,17,52,17,35,5,11,242740,0
2020-09-14,10680.83789,12.25,81937985.72,151760264.1,349764,45678.14218,25.85,3383.54,1953.099976,27.229,0.4845,0.14634,1.280656,0.013357,5,17,52,17,35,5,11,263747,0
2020-09-15,10796.95117,13.275,143525658.6,134514779.6,328814,52816.07895,25.59,3401.2,1956.300049,27.346001,0.4845,0.146862,1.284967,0.013297,5,17,52,17,35,5,11,285447,0
2020-09-16,10974.90527,13.61666667,135273030.3,133652505.3,338696,82348.92474,26.04,3385.49,1960.199951,27.355,0.4845,0.147486,1.288477,0.013298,5,17,52,17,35,5,11,304547,0
2020-09-17,10948.99023,11.6375,154480376.6,153484812.6,344820,60318.78237,26.46,3357.01,1940,26.985001,0.4039,0.148067,1.296,0.013358,5,17,52,17,35,5,11,314879,0
2020-09-18,10944.58594,12.41666667,117116914.3,142275247.6,321101,53296.60322,25.83,3319.47,1952.099976,27.028,0.4039,0.147839,1.297555,0.013341,5,17,52,17,35,5,11,325919,0
2020-09-19,11094.34668,15.23333333,88269394.26,128478860,293197,41981.40372,25.83,3319.47,1952.099976,27.028,0.4039,0.147839,1.297555,0.013341,5,17,52,17,35,5,11,292162,0
2020-09-20,10938.27148,12.53333333,54811966.39,135165071.8,255602,36858.06708,25.83,3319.47,1952.099976,27.028,0.4039,0.147839,1.297555,0.013341,5,6,42,16,33,5,10,252146,0
2020-09-21,10462.25977,13.36666667,69233310.91,139219832.8,293648,62739.81327,27.78,3281.06,1901.199951,24.299,0.4039,0.147754,1.293276,0.013237,5,6,42,16,33,5,10,275992,0
2020-09-22,10538.45996,17.26666667,193630537.9,123857644.3,309101,50723.08,26.86,3315.57,1898.599976,24.441999,0.4039,0.146979,1.282051,0.013108,5,6,42,16,33,5,10,284518,0
2020-09-23,10225.86426,21.475,99403513.65,136339422.4,345970,94746.65435,28.58,3236.92,1859.900024,23.014,0.4039,0.147527,1.274405,0.013155,5,6,42,16,33,5,10,276099,0
2020-09-24,10745.54883,15.64166667,124490884.2,131538738.5,312797,65233.69839,28.51,3246.59,1868.300049,23.118,0.4599,0.146867,1.271747,0.013021,5,6,42,16,33,5,10,353029,0
2020-09-25,10702.29004,14.48333333,124807106.5,162263115.4,349404,52744.07737,26.38,3298.46,1857.699951,23.017,0.4599,0.146462,1.275705,0.012983,5,6,42,16,33,5,10,330883,0
2020-09-26,10754.4375,13.29583333,129716552.9,144020516.6,273219,31947.62968,26.38,3298.46,1857.699951,23.017,0.4599,0.146462,1.275705,0.012983,5,6,42,16,33,5,10,288463,0
2020-09-27,10774.42676,12.55833333,48519033.92,145940790.2,256059,22971.43627,26.38,3298.46,1857.699951,23.017,0.4599,0.146462,1.275705,0.012983,5,19,48,14,28,4,7,251411,0
2020-09-28,10721.32715,15.15,50063044.87,123857644.3,291464,52816.5838,26.19,3351.6,1872.800049,23.528,0.4599,0.146567,1.276683,0.012803,5,19,48,14,28,4,7,254839,0
2020-09-29,10848.83008,18.1,109557462.4,135379285.6,343722,67635.0503,26.27,3335.47,1894.300049,24.379999,0.4599,0.146826,1.287349,0.012632,5,19,48,14,28,4,7,282558,0
2020-09-30,10787.61816,18.38333333,89865245.23,149781337.3,347857,53695.57193,26.37,3363,1887.5,23.433001,0.4599,0.146727,1.286654,0.012664,5,19,48,14,28,4,7,326219,0
2020-10-01,10623.33008,20.14166667,89894642.89,119056960.4,301807,60054.51369,26.7,3380.8,1908.400024,24.193001,0.4307,0.147282,1.291756,0.012876,5,19,48,14,28,4,7,318300,0
2020-10-02,10585.16406,18.75833333,183013787.4,130578601.8,312259,79870.64418,27.63,3348.42,1900.199951,23.971001,0.4307,0.147288,1.288627,0.012952,5,19,48,14,28,4,7,297854,0
2020-10-03,10565.49316,18.15,150343724.5,144980653.4,308298,41551.7237,27.63,3348.42,1900.199951,23.971001,0.4307,0.147288,1.288627,0.012952,5,19,48,14,28,4,7,332086,0
2020-10-04,10684.42871,14.7625,31477196.12,151592064.1,265583,33605.5895,27.63,3348.42,1900.199951,23.971001,0.4307,0.147288,1.288627,0.012952,5,8,44,12,26,4,9,261420,0
2020-10-05,10804.00098,15.375,31512003.1,134303836.4,291945,60025.37892,27.96,3408.6,1912.5,24.502001,0.4307,0.14728,1.293109,0.012798,5,8,44,12,26,4,9,300950,0
2020-10-06,10621.66406,19.225,78412225.05,124710705.3,314751,55559.77149,29.48,3360.97,1901.099976,23.870001,0.4307,0.14728,1.299258,0.012803,5,8,44,12,26,4,9,326552,0
2020-10-07,10679.13672,16.48333333,103826838.3,144856280.7,367060,55838.98347,28.06,3419.44,1883.599976,23.848,0.4307,0.14728,1.288328,0.01276,5,8,44,12,26,4,9,350991,0
2020-10-08,10923.62793,16.14166667,102699834.1,155408725,327068,75841.61289,26.36,3446.83,1888.599976,23.837,0.3897,0.147282,1.291756,0.012807,5,8,44,12,26,4,9,361333,0
2020-10-09,10923.62793,20.1125,142856446.7,136222462.7,335917,70443.62066,25,3477.14,1919.5,25.069,0.3897,0.147293,1.294046,0.01294,5,8,44,12,26,4,9,360900,0
2020-10-10,11296.36133,16.89166667,120551930.6,137181775.8,295570,53123.56126,25,3477.14,1919.5,25.069,0.3897,0.147293,1.294046,0.01294,5,8,44,12,26,4,9,357136,0
2020-10-11,11384.18164,14.73333333,97927463.15,134303836.4,253485,38206.39706,25,3477.14,1919.5,25.069,0.3897,0.147293,1.294046,0.01294,5,13,44,12,27,5,10,286952,0
2020-10-12,11384.18164,16.2,60215827.9,142937654.5,310812,60357.99651,25.07,3534.22,1922.5,25.226,0.3897,0.149394,1.303169,0.013014,5,13,44,12,27,5,10,291698,0
2020-10-13,11384.18164,16.025,166313556.3,159245977.5,329911,46158.03299,26.07,3511.93,1888.5,24.086,0.3897,0.148271,1.306575,0.012987,5,13,44,12,27,5,10,319242,0
2020-10-14,11429.50684,16.05833333,117568933.3,142937654.5,310908,64264.02506,26.4,3488.67,1901.300049,24.364,0.3897,0.148247,1.293527,0.012983,5,13,44,12,27,5,10,382347,0
2020-10-15,11495.34961,17.21666667,93932070.95,144856280.7,337546,94470.35339,26.97,3483.34,1903.199951,24.193001,0.3575,0.148951,1.301236,0.012867,5,13,44,12,27,5,10,406976,0
2020-10-16,11322.12305,16.93333333,111854678.1,148693533.2,321495,64494.38184,27.41,3483.81,1900.800049,24.368999,0.3575,0.148723,1.290206,0.012834,5,13,44,12,27,5,10,411772,0
2020-10-17,11358.10156,14.8,109053461.6,152419671.5,272613,31990.18086,27.41,3483.81,1900.800049,24.368999,0.3575,0.148723,1.290206,0.012834,5,13,44,12,27,5,10,372680,0
2020-10-18,11483.35938,18.88333333,34142836.4,119288755.7,229188,29044.81938,27.41,3483.81,1900.800049,24.368999,0.3575,0.148723,1.290206,0.012834,8,12,41,18,25,6,10,316590,0
2020-10-19,11742.03711,20.425,29716243.88,124259120.5,300903,46730.554,29.18,3426.92,1906.400024,24.657,0.3575,0.14933,1.292775,0.0129,8,12,41,18,25,6,10,387175,0
2020-10-20,11916.33496,20.55833333,139587584.3,143146506.8,327487,55169.59323,29.35,3443.12,1910.400024,24.937,0.3575,0.149685,1.294867,0.012889,8,12,41,18,25,6,10,388987,0
2020-10-21,12823.68945,19.9,167903083,129229485.3,307518,55213.88359,28.65,3435.56,1924.599976,25.197001,0.3575,0.149808,1.295404,0.01294,8,12,41,18,25,6,10,444908,0
2020-10-22,12965.8916,23.56666667,486931525.6,136187996.1,335567,56499.8124,28.11,3453.49,1901.099976,24.665001,0.3303,0.150376,1.313198,0.013041,8,12,41,18,25,6,10,472729,0
2020-10-23,12931.53906,23.85,234841376.8,130223558.3,320764,42846.2403,27.55,3465.39,1902,24.627001,0.3303,0.149622,1.307805,0.013065,8,12,41,18,25,6,10,496782,0
2020-10-24,13108.0625,18.80833333,151273932.4,151099090.6,304131,30669.75251,27.55,3465.39,1902,24.627001,0.3303,0.149622,1.307805,0.013065,8,12,41,18,25,6,10,456822,0
2020-10-25,13031.17383,21.34166667,69928610.91,116306536.8,239916,22792.69986,27.55,3465.39,1902,24.627001,0.3303,0.149622,1.307805,0.013065,8,13,50,17,30,6,7,360717,0
2020-10-26,13075.24805,23.11666667,111062981.4,109348026.1,249473,41249.79351,32.46,3400.97,1902.699951,24.375999,0.3303,0.149573,1.305466,0.013129,8,13,50,17,30,6,7,486318,0
2020-10-27,13654.21875,25.25,176006371,98413223.45,249328,54710.50868,33.35,3390.68,1908.800049,24.525999,0.3303,0.149002,1.301575,0.013081,8,13,50,17,30,6,7,470228,0
2020-10-28,13271.28516,22.93333333,325461283.4,99407296.42,258331,40752.95953,40.28,3271.03,1876.199951,23.323999,0.3303,0.149156,1.303186,0.012939,8,13,50,17,30,6,7,511894,0
2020-10-29,13437.88281,21.8375,310741338.2,107359880.1,272810,280277.7874,37.59,3310.11,1865.599976,23.339001,0.3529,0.148635,1.298988,0.01265,8,13,50,17,30,6,7,550382,0
2020-10-30,13546.52246,14.26666667,228409072.2,110342099,265605,35704.30432,38.02,3269.96,1877.400024,23.617001,0.3529,0.148943,1.293193,0.012684,8,13,50,17,30,6,7,571079,0
2020-10-31,13780.99512,17.01666667,265607933.7,112330244.9,273139,32087.62509,38.02,3269.96,1877.400024,23.617001,0.3529,0.148943,1.293193,0.012684,8,13,50,17,30,6,7,476824,0
2020-11-01,13737.10938,16.16666667,194274881.3,124259120.5,273198,26071.44103,38.02,3269.96,1877.400024,23.617001,0.3529,0.148943,1.293193,0.012684,8,16,42,19,31,6,11,462436,0
2020-11-02,13550.48926,13.50833333,81876480.69,94436931.6,221352,47025.8766,37.13,3310.24,1890.400024,24.006001,0.3529,0.149497,1.292674,0.012583,8,16,42,19,31,6,11,563030,0
2020-11-03,13950.30078,16.96666667,202098850.1,124332259,328189,42710.26724,35.55,3369.16,1908.5,24.305,0.3529,0.149484,1.29239,0.012419,8,16,42,19,31,6,11,553827,0
2020-11-04,14133.70703,11.83333333,213888432.3,132689483.1,317320,39992.76078,29.57,3443.44,1894.599976,23.864,0.3529,0.149777,1.312164,0.01265,8,16,42,19,31,6,11,511485,0
2020-11-05,15579.84863,10.35,303936796.2,122675182.5,315031,63573.11838,27.58,3510.45,1945.300049,25.171,0.3148,0.150331,1.29668,0.012893,8,16,42,19,31,6,11,596571,0
2020-11-06,15565.88086,14.80833333,575483038.2,127682332.8,336852,47577.93812,24.86,3509.44,1950.300049,25.646,0.3148,0.151396,1.31394,0.013006,8,16,42,19,31,6,11,644882,0
2020-11-07,14833.75391,9.658333333,418654253.5,121840657.4,267922,33922.5762,24.86,3509.44,1950.300049,25.646,0.3148,0.151396,1.31394,0.013006,8,16,42,19,31,6,11,596952,0
2020-11-08,15479.56738,10.43333333,320513832.3,115164457,240422,26345.81523,24.86,3509.44,1950.300049,25.646,0.3148,0.151396,1.31394,0.013006,9,22,49,21,40,6,19,484072,0
2020-11-09,15332.31543,8.15,168415197.4,154387134.4,323412,39213.98748,25.75,3550.5,1853.199951,23.684999,0.3148,0.151277,1.318061,0.012934,9,22,49,21,40,6,19,501393,0
2020-11-10,15290.90234,10.1,392305674.1,122675182.5,300295,44718.26465,24.8,3545.53,1875.400024,24.445999,0.3148,0.150873,1.316968,0.013112,9,22,49,21,40,6,19,559385,0
2020-11-11,15701.33984,11.06666667,230269180.4,122675182.5,318690,36845.589,23.45,3572.66,1860.699951,24.250999,0.3148,0.151176,1.326154,0.013078,9,22,49,21,40,6,19,648730,0
2020-11-12,16276.34375,10.2125,298105721.5,133524008.1,321579,46148.4707,25.35,3537.01,1872.599976,24.290001,0.2487,0.150811,1.322419,0.012979,9,22,49,21,40,6,19,649454,0
2020-11-13,16317.80859,11.13333333,478495947.4,115998982.1,296824,47366.86923,23.1,3585.15,1885.699951,24.759001,0.2487,0.151272,1.312164,0.012974,9,22,49,21,40,6,19,652082,0
2020-11-14,16068.13867,10.82916667,264263990.4,118502557.2,271239,29724.85826,23.1,3585.15,1885.699951,24.759001,0.2487,0.151272,1.312164,0.012974,9,22,49,21,40,6,19,595135,0
2020-11-15,15955.58789,8.866666667,163501040.4,125178757.6,250116,22823.34089,23.1,3585.15,1885.699951,24.759001,0.2487,0.151272,1.312164,0.012974,15,26,57,25,41,8,26,474073,0
2020-11-16,16716.11133,9.941666667,97292561.75,135534841.9,308627,37417.65557,22.45,3626.91,1887.300049,24.785999,0.2487,0.151391,1.322052,0.012934,15,26,57,25,41,8,26,534136,0
2020-11-17,17645.40625,13.64166667,293272996.5,137334450.9,344749,48010.11563,22.71,3609.53,1884.5,24.635,0.2487,0.151888,1.322209,0.01311,15,26,57,25,41,8,26,611256,0
2020-11-18,17804.00586,10.7,424743958,147831351.6,358439,64181.46149,23.84,3567.79,1873.5,24.433001,0.2487,0.152553,1.325908,0.013122,15,26,57,25,41,8,26,627177,0
2020-11-19,17817.08984,14,633847834.6,119839616.4,307840,32229.28631,23.11,3581.87,1861.099976,24.033001,0.2636,0.152451,1.325645,0.013178,15,26,57,25,41,8,26,653547,0
2020-11-20,18621.31445,10.17083333,358043942.4,146956609.8,344738,58753.07767,23.7,3557.54,1872.599976,24.348,0.2636,0.15192,1.324924,0.013129,15,26,57,25,41,8,26,668780,0
2020-11-21,18642.23242,9.183333333,374130037.1,147831351.6,308254,38484.48195,23.7,3557.54,1872.599976,24.348,0.2636,0.15192,1.324924,0.013129,15,26,57,25,41,8,26,587726,0
2020-11-22,18370.00195,7.916666667,256287553.7,152205060.2,268226,25256.80973,23.7,3557.54,1872.599976,24.348,0.2636,0.15192,1.324924,0.013129,16,15,65,26,40,8,14,488144,0
